arch,cpu_clock,isa,l1_size,l2_shared_by_cores,l2_size,l3_size,ld_shared_by_cores,mem_clock,mem_size,mem_type,no_of_threads,num-cpus,system_name,bus_speed_qpi,bus_speed_dmi,l1_ins_assoc,l1_data_assoc,l2_assoc,l3_assoc,raw_bus_speed,converted_bus_speed,ddr_type,runtime
Intel Xeon W5580,3.2,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,16,8,ASUS TS700-E6 (Z8PE-D12X) server system (Intel Xeon W5580),6.4,,4,8,8,16,6.4 QPI,25.6,3,271.949655
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,ASUS RS500-E6/RS520-E6 (Z8NR-D12) server system (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,282.558603
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,ASUS RS700D (Z8NH-D12) server system (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,281.542722
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,72,PC3-10600R,16,8,ASUS Z8PE-D18 server motherboard (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,281.747741
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,ASUS TS500-E6 (Z8NA-D6) server system (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,280.727258
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,24,PC3-10600R,8,4,ASUS TS300-E6 (P7F-E) server system (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,238.094445
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,24,PC3-10600R,8,4,ASUS RS300-E6 (P7F-E) server system (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,238.094445
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,PC3-10600R,8,4,ASUS RS100-E6 (P7F-M) server system (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,237.100201
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,PC3-10600R,8,4,ASUS TS100-E6 (P7F-X) server system (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,236.072451
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS TS700-E6 (Z8PE-D12X) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,239.501183
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS700-E6 server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,237.298172
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS700D-E6 (Z8NH-D12) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,242.908024
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS520-E6 (Z8NR-D12) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,239.701832
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS500-E6 (Z8NR-D12) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,239.701832
Intel Xeon X3440,2.533,X86_64,32,1,256,8192,1,1333,16,PC3-10600R,8,4,ASUS TS300-E6 (P7F-E) server system (Intel Xeon X3440),,2.5,4,8,8,16,2.5 DMI,1,3,271.734814
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,24,PC3-10600R,24,12,ASUS TS500-E6 (Z8NA-D6) server system (Intel Xeon X5670),6.4,,4,8,8,16,6.4 QPI,25.6,3,250.296901
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS704D-E6 (Z8PH-D12 SE/QDR) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,241.501486
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS720-E6 (Z8PE-D18) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,239.294863
Intel Xeon E3-1280,3.5,X86_64,32,1,256,8192,1,1333,8,PC3L-10600E,8,4,ASUS RS300-E7(P8B-E/4L) Server System (Intel Xeon E3-1280- 3.50 GHz),,5,8,8,8,16,5 DMI,2,3.5,102.466289
Intel Xeon E3-1280,3.5,X86_64,32,1,256,8192,1,1333,8,PC3L-10600E,8,4,ASUS RS100-E7(P8B-M) Server System (Intel Xeon E3-1280- 3.50 GHz),,5,8,8,8,16,5 DMI,2,3.5,102.662184
Intel Xeon X5690,3.467,X86_64,32,1,256,24576,1,1333,48,PC3L-10600E,24,12,ASUS ESC4000(Z8PG-D18) Server System (Intel Xeon X5690- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3.5,75.842054
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3L-10600E,24,12,ASUS RS720Q-E6(Z8NH-D12) Server System (Intel Xeon X5680- 3.33 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3.5,81.058787
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,ASUS TS700-E7(Z9PE-D16) Server System (Intel Xeon E5-2690),8,5,8,8,8,20,8 QPI,32,3,58.036813
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,ASUS RS720-E7(Z9PE-D16) Server System (Intel Xeon E5-2690),8,5,8,8,8,20,8 QPI,32,3,57.265418
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,96,PC3-12800R,32,16,ASUS RS720-X7(Z9PR-D12) Server System (Intel Xeon E5-2690),8,5,8,8,8,20,8 QPI,32,3,60.471255
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,ASUS RS700-E7(Z9PP-D24) Server System (Intel Xeon E5-2690),8,5,8,8,8,20,8 QPI,32,3,57.856349
Intel Xeon E5-2670,2.6,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,ASUS RS724Q-E7(Z9PH-D16) Server System (Intel Xeon E5-2670),8,5,8,8,8,20,8 QPI,32,3,61.072825
Intel Xeon E5-2470,2.3,X86_64,32,1,256,40960,1,1600,96,PC3-12800R,32,16,ASUS RS500-E7 (Z9NR-D12) Server System (Intel Xeon E5-2470),8,5,8,8,8,20,8 QPI,32,3,67.274614
Intel Xeon E5-4650,2.7,X86_64,32,1,256,81920,1,1600,256,PC3-12800R,64,32,ASUS RS920-E7 (Z9PX-Q32) Server System (Intel Xeon E5-4650),8,5,8,8,8,20,8 QPI,32,3,76.496058
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,ASUS ESC4000 G2 (Z9PG-D16) Server System (Intel Xeon E5-2690),8,5,8,8,8,20,8 QPI,32,3,57.454823
Intel Xeon E5-2620,2,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,ASUS RS700-E7(Z9PP-D24) Server System (Intel Xeon E5-2620),7.2,5,8,8,8,20,7.2 QPI,28.8,3,83.271723
Intel Xeon E5-2699 v3,2.3,X86_64,32,1,256,92160,1,2133,256,PC4-2133P,72,36,ASUS RS500-E8(Z10PR-D16) Server System (Intel Xeon E5-2699 v3),9.6,5,8,8,8,20,9.6 QPI,38.4,4,46.846918
Intel Xeon E5-2699 v3,2.3,X86_64,32,1,256,92160,1,2133,256,PC4-2133P,72,36,ASUS TS700-E8(Z10PE-D16WS) Server System (Intel Xeon E5-2699 v3),9.6,5,8,8,8,20,9.6 QPI,38.4,4,44.044292
Intel Xeon E5-2667 v3,3.2,X86_64,32,1,256,40960,1,2133,256,PC4-2133P,32,16,ASUS TS700-E8(Z10PE-D16WS) Server System (Intel Xeon E5-2667 v3),9.6,5,8,8,8,20,9.6 QPI,38.4,4,42.036691
Intel Xeon Gold 6150,2.7,X86_64,32,1,1,49152,1,2666,768,PC4-2666V,36,36,ASUS RS700-E9(Z11PP-D24) Server System (2.70 GHz- Intel Xeon Gold 6150),10.4,,8,8,16,0,10.4 QPI,41.6,4,31.921427
Intel Xeon Platinum 8176,2.1,X86_64,32,1,1,77824,1,2666,768,PC4-2666V,56,56,ASUS RS700-E9(Z11PP-D24) Server System (2.10 GHz- Intel Xeon Platinum 8176),10.4,,8,8,16,0,10.4 QPI,41.6,4,31.882812
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GR160 F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,552.287073
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GR160 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,284.708786
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AR160 F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,552.287073
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AR160 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,284.708786
Intel Xeon E3110,3,X86_64,32,1,6,0,1,667,8,DDR2-800,2,2,Gateway GT110 F1 (Intel Xeon E3110),,,8,8,24,0,1333 FSB,10,2,333.049359
Intel Xeon E3110,3,X86_64,32,1,6,0,1,667,8,DDR2-800,2,2,Acer AT110 F1 (Intel Xeon E3110),,,8,8,24,0,1333 FSB,10,2,333.049359
Intel Xeon X3380,3.167,X86_64,32,1,12,0,1,667,8,DDR2-800,4,4,Gateway GT110 F1 (Intel Xeon X3380),,,8,8,24,0,1333 FSB,10,2,325.453748
Intel Xeon X3380,3.167,X86_64,32,1,12,0,1,667,8,DDR2-800,4,4,Acer AT110 F1 (Intel Xeon X3380),,,8,8,24,0,1333 FSB,10,2,325.453748
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GW1000-GW170 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,284.113972
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AW1000-AW170 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,284.113972
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GW1000-GW170 F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,540.317532
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AW1000-AW170 F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,540.317532
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GW2000h-GW170h F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,281.099262
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AW2000h-AW170h F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,281.099262
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,2400,24,DDR3-1066,4,4,Gateway GW2000h-GW170h F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,542.638206
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,2400,24,DDR3-1066,4,4,Acer AW2000h-AW170h F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,542.638206
Intel Xeon E5520,2.267,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GT350 F1 (Intel Xeon E5520),5.86,,4,8,8,16,5.86 QPI,23.44,3,364.600626
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GT350 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,249.07955
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AT350 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,249.07955
Intel Xeon E5520,2.267,X86_64,32,1,256,16384,1,2400,24,DDR3-1066,16,8,Acer AT350 F1 (Intel Xeon E5520),5.86,,4,8,8,16,5.86 QPI,23.44,3,364.600626
Intel Xeon X3430,2.4,X86_64,32,1,256,8192,1,1333,8,DDR3-1333,4,4,Gateway GT310 F1 (Intel Xeon X3430),,2.5,4,8,8,16,2.5 DMI,1,3,320.50395
Intel Xeon X3430,2.4,X86_64,32,1,256,8192,1,1333,8,DDR3-1333,4,4,Acer AR320 F1 (Intel Xeon X3430),,2.5,4,8,8,16,2.5 DMI,1,3,320.50395
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,DDR3-1333,8,4,Acer AR320 F1 (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,245.690853
Intel Xeon X3430,2.4,X86_64,32,1,256,8192,1,1333,8,DDR3-1333,4,4,Acer AT310 F1 (Intel Xeon X3430),,2.5,4,8,8,16,2.5 DMI,1,3,320.50395
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,DDR3-1333,8,4,Acer AT310 F1 (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,245.690853
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,DDR3-1333,8,4,Gateway GR320 F1 (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,245.690853
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,DDR3-1333,8,4,Gateway GT310 F1 (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,245.690853
Intel Xeon X3430,2.4,X86_64,32,1,256,8192,1,1333,8,DDR3-1333,4,4,Gateway GR320 F1 (Intel Xeon X3430),,2.5,4,8,8,16,2.5 DMI,1,3,320.50395
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GR380 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,262.099235
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AR380 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,262.099235
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GR360 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,262.099235
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AR360 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,262.099235
Intel Xeon E5502,1.866,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GT350 F1(Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,477.969096
Intel Xeon E5502,1.866,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AT350 F1(Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,477.969096
Intel Xeon E5502,1.861,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GR380 F1(Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,479.144452
Intel Xeon E5502,1.861,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AR380 F1(Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,479.144452
Intel Xeon E5502,1.861,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GR360 F1(Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,479.144452
Intel Xeon E5502,1.861,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AR360 F1(Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,479.144452
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GR180 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,261.696472
Intel Xeon E5502,1.861,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GR180 F1(Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,479.547247
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AR180 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,261.696472
Intel Xeon E5502,1.861,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AR180 F1(Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,479.547247
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,Gateway GB460 F1 (Intel Xeon X5670- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,252.578004
Intel Xeon E5502,1.866,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GB460 F1 (Intel Xeon E5502- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,479.933506
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GB460 F1 (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,263.283279
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,Acer AB460 F1 (Intel Xeon X5670- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,252.578004
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AB460 F1 (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,263.283279
Intel Xeon E5502,1.866,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AB460 F1 (Intel Xeon E5502- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,479.933506
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,8,8,Acer AB460 F1 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,411.513659
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,8,8,Gateway GB460 F1 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,411.513659
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,Gateway GB2x280 F1 (Intel Xeon X5670- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,252.287427
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GB2x280 F1 (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,262.480643
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,8,8,Gateway GB2x280 F1 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,409.125399
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,Acer AB2x280 F1 (Intel Xeon X5670- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,252.287427
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AB2x280 F1 (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,262.480643
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,8,8,Acer AB2x280 F1 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,409.125399
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GT150 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,262.500604
Intel Xeon E5502,1.866,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GT150 F1(Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,480.149232
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AT150 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,262.500604
Intel Xeon E5502,1.866,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AT150 F1(Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,480.149232
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AW2000ht-AW170ht F1 (Intel Xeon E5502- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,480.548293
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GW2000ht-GW170ht F1 (Intel Xeon E5502- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,480.548293
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GW2000ht-GW170ht F1 (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,259.113552
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,AW2000ht-AW170ht F1 (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,259.113552
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,8,8,Gateway GW2000ht-GW170ht F1 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,412.950308
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,8,8,AW2000ht-AW170ht F1 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,412.950308
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,Gateway GW2000ht-GW170ht F1 (Intel Xeon X5670- 2.93GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,252.702159
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,DDR3-1333,24,12,Acer AW2000ht-AW170ht F1 (Intel Xeon X5670- 2.93GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,252.702159
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,Gateway GW2000h-GW170h F1 (Intel Xeon X5670- 2.93GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,252.702159
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,Acer AW2000h-AW170h F1 (Intel Xeon X5670- 2.93GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,252.702159
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,Gateway GW2000h-GW170h F1 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,412.950308
Intel Xeon L5609,1.866,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,8,8,Acer AW2000h-AW170h F1 (Intel Xeon L5609- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,412.950308
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,Gateway GW2000h-GW170h F1 (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,259.113552
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,Acer AW2000h-AW170h F1 (Intel Xeon X5570- 2.93 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3,259.113552
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,PC3-10600R,4,4,Gateway GW2000h-GW170h F1 (Intel Xeon E5502- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,480.548293
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,PC3-10600R,4,4,Acer AW2000h-AW170h F1 (Intel Xeon E5502- 1.86 GHz),4.8,,4,8,8,16,4.8 QPI,19.2,3,480.548293
Intel Xeon E5630,2.533,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,16,8,Gateway GR380 F1 (Intel Xeon E5630),5.86,,4,8,8,16,5.86 QPI,23.44,3,307.116096
Intel Xeon E5630,2.533,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,16,8,Gateway GR360 F1 (Intel Xeon E5630),5.86,,4,8,8,16,5.86 QPI,23.44,3,307.116096
Intel Xeon E5630,2.533,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,16,8,Acer AR380 F1 (Intel Xeon E5630),5.86,,4,8,8,16,5.86 QPI,23.44,3,307.116096
Intel Xeon E5630,2.533,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,16,8,Acer AR360 F1 (Intel Xeon E5630),5.86,,4,8,8,16,5.86 QPI,23.44,3,307.116096
Intel Xeon X5670,2.993,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,Gateway GT350 F1 (Intel Xeon X5670),6.4,,4,8,8,16,6.4 QPI,25.6,3,250.105541
Intel Xeon X5670,2.993,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,Acer AT350 F1 (Intel Xeon X5670),6.4,,4,8,8,16,6.4 QPI,25.6,3,250.105541
Intel Xeon E3-1280,3.5,X86_64,32,1,256,8192,1,1333,8,PC3-10600E,8,4,Acer AT110 F2 (Xeon E3-1280),,5,8,8,8,16,5 DMI,2,3,102.656674
Intel Xeon E3-1280,3.5,X86_64,32,1,256,8192,1,1333,8,PC3-10600E,8,4,Gateway GT110 F2 (Xeon E3-1280),,5,8,8,8,16,5 DMI,2,3,102.656674
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,Gateway GT350 F1 (Intel Xeon X5670),6.4,,4,8,8,16,6.4 QPI,25.6,3,250.105541
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,Acer AT350 F1 (Intel Xeon X5670),6.4,,4,8,8,16,6.4 QPI,25.6,3,250.105541
Intel Xeon E3-1260L,2.4,X86_64,32,1,256,8192,1,1333,8,PC3-10600E,8,4,Acer AC100 (Intel Xeon E3-1260L- 2.40 GHz),,5,8,8,8,16,5 DMI,2,3,132.670113
Intel Core i3-2120,3.3,X86_64,32,1,256,3072,1,1333,8,PC3-10600E,4,2,Acer AT310 F2 (Intel Core i3-2120),,5,8,8,8,12,5 DMI,2,3,138.273537
Intel Core i3-2120,3.3,X86_64,32,1,256,3072,1,1333,8,PC3-10600E,4,2,Acer AR320 F2 (Intel Core i3-2120),,5,8,8,8,12,5 DMI,2,3,138.259632
Intel Core i3-2100,3.1,X86_64,32,1,256,3072,1,1333,8,PC3-10600E,4,2,Acer AT310 F2 (Intel Core i3-2100),,5,8,8,8,12,5 DMI,2,3,144.873538
